created_at,entry_id,soil1,soil,temperature,humidity
2024-10-24T17:30:18+07:00,43916,25,42,24.5,88
2024-10-24T17:30:41+07:00,43917,26,43,24.5,87
2024-10-24T17:31:04+07:00,43918,26,42,24.5,87
2024-10-24T17:31:27+07:00,43919,26,41,24.5,86
2024-10-24T17:31:50+07:00,43920,26,43,24.5,86
2024-10-24T17:32:13+07:00,43921,26,42,24.5,87
2024-10-24T17:32:36+07:00,43922,26,43,24.5,86
2024-10-24T17:32:59+07:00,43923,26,43,24.5,86
2024-10-24T17:33:22+07:00,43924,25,42,24.5,86
2024-10-24T17:33:45+07:00,43925,26,42,24.5,86
2024-10-24T17:34:07+07:00,43926,26,43,24.5,86
2024-10-24T17:34:30+07:00,43927,26,43,24.5,86
2024-10-24T17:34:52+07:00,43928,26,41,24.5,86
2024-10-24T17:35:15+07:00,43929,26,43,24.5,86
2024-10-24T17:35:37+07:00,43930,27,43,24.5,86
2024-10-24T17:36:00+07:00,43931,26,42,24.5,85
2024-10-24T17:36:23+07:00,43932,26,41,24.5,85
2024-10-24T17:36:45+07:00,43933,26,42,24.5,85
2024-10-24T17:37:24+07:00,43934,26,43,24.5,85
2024-10-24T17:37:47+07:00,43935,25,41,24.5,85
2024-10-24T17:38:09+07:00,43936,26,41,24.5,85
2024-10-24T17:38:32+07:00,43937,27,42,24.5,85
2024-10-24T17:38:55+07:00,43938,26,43,24.5,85
2024-10-24T17:39:18+07:00,43939,27,42,24.5,85
2024-10-24T17:39:41+07:00,43940,26,43,24.5,85
2024-10-24T17:40:03+07:00,43941,25,41,24.5,85
2024-10-24T17:40:26+07:00,43942,25,42,24.5,85
2024-10-24T17:40:49+07:00,43943,27,41,24.5,85
2024-10-24T17:41:13+07:00,43944,26,44,24.5,85
2024-10-24T17:41:35+07:00,43945,26,42,24.5,85
2024-10-24T17:41:58+07:00,43946,26,42,24.5,85
2024-10-24T17:42:21+07:00,43947,25,42,24.5,85
2024-10-24T17:42:44+07:00,43948,25,41,24.5,85
2024-10-24T17:43:06+07:00,43949,25,42,24.5,85
2024-10-24T17:43:29+07:00,43950,26,40,24.5,85
2024-10-24T17:43:51+07:00,43951,25,43,24.5,85
2024-10-24T17:44:14+07:00,43952,26,42,24.5,85
2024-10-24T17:44:37+07:00,43953,25,41,24.5,85
2024-10-24T17:45:00+07:00,43954,25,43,24.5,85
2024-10-24T17:45:22+07:00,43955,26,41,24.5,85
2024-10-24T17:45:46+07:00,43956,26,41,24.5,85
2024-10-24T17:46:08+07:00,43957,25,43,24.5,85
2024-10-24T17:46:31+07:00,43958,26,43,24.5,85
2024-10-24T17:46:53+07:00,43959,26,41,24.5,85
2024-10-24T17:47:16+07:00,43960,26,41,24.5,85
2024-10-24T17:47:39+07:00,43961,26,43,24.5,86
2024-10-24T17:48:02+07:00,43962,26,42,24.5,86
2024-10-24T17:48:24+07:00,43963,26,43,24.5,86
2024-10-24T17:48:47+07:00,43964,25,43,24.5,86
2024-10-24T17:49:11+07:00,43965,25,42,24.5,86
2024-10-24T17:49:35+07:00,43966,27,42,24.5,86
2024-10-24T17:49:57+07:00,43967,29,42,24.5,86
2024-10-24T17:50:20+07:00,43968,26,41,24.5,86
2024-10-24T17:50:43+07:00,43969,26,43,24.5,86
2024-10-24T17:51:06+07:00,43970,25,42,24.5,86
2024-10-24T17:51:29+07:00,43971,26,41,24.5,86
2024-10-24T17:51:51+07:00,43972,26,42,24.5,86
2024-10-24T17:52:14+07:00,43973,26,42,24.5,86
2024-10-24T17:52:37+07:00,43974,26,42,24.5,86
2024-10-24T17:53:00+07:00,43975,26,42,24.5,86
2024-10-24T17:53:23+07:00,43976,26,43,24.5,86
2024-10-24T17:53:46+07:00,43977,27,42,24.5,86
2024-10-24T17:54:09+07:00,43978,27,41,24.5,87
2024-10-24T17:54:32+07:00,43979,25,42,24.5,87
2024-10-24T17:54:55+07:00,43980,27,44,24.5,87
2024-10-24T17:55:18+07:00,43981,25,43,24.5,88
2024-10-24T17:55:41+07:00,43982,26,41,24.5,88
2024-10-24T17:56:04+07:00,43983,25,42,24.5,88
2024-10-24T17:56:27+07:00,43984,26,43,24.5,88
2024-10-24T17:56:50+07:00,43985,26,43,24.5,88
2024-10-24T17:57:12+07:00,43986,27,40,24.5,88
2024-10-24T17:57:35+07:00,43987,26,42,24.5,88
2024-10-24T17:57:58+07:00,43988,26,41,24.5,88
2024-10-24T17:58:21+07:00,43989,25,42,24.5,88
2024-10-24T17:58:44+07:00,43990,26,42,24.5,88
2024-10-24T17:59:07+07:00,43991,25,43,24.5,88
2024-10-24T17:59:29+07:00,43992,26,41,24.5,88
2024-10-24T17:59:52+07:00,43993,25,43,24.5,88
2024-10-24T18:00:15+07:00,43994,25,43,24.5,88
2024-10-24T18:00:37+07:00,43995,27,43,24.5,88
2024-10-24T18:01:01+07:00,43996,26,41,24.5,88
2024-10-24T18:01:23+07:00,43997,27,43,24.5,88
2024-10-24T18:01:45+07:00,43998,26,42,24.5,88
2024-10-24T18:02:09+07:00,43999,26,42,24.5,88
2024-10-24T18:02:31+07:00,44000,26,42,24.5,88
2024-10-24T18:02:54+07:00,44001,26,43,24.5,89
2024-10-24T18:03:17+07:00,44002,25,41,24.5,89
2024-10-24T18:03:40+07:00,44003,26,41,24.5,89
2024-10-24T18:04:03+07:00,44004,26,43,24.5,89
2024-10-24T18:04:26+07:00,44005,26,45,24.5,89
2024-10-24T18:04:49+07:00,44006,27,42,24.5,89
2024-10-24T18:05:11+07:00,44007,26,43,24.5,89
2024-10-24T18:05:33+07:00,44008,26,43,24.5,89
2024-10-24T18:05:56+07:00,44009,26,42,24.5,89
2024-10-24T18:06:19+07:00,44010,26,42,24.5,89
2024-10-24T18:06:41+07:00,44011,26,42,24.5,89
2024-10-24T18:07:04+07:00,44012,26,43,24.5,89
2024-10-24T18:07:27+07:00,44013,25,41,24.5,89
2024-10-24T18:07:50+07:00,44014,26,42,24.5,89
2024-10-24T18:08:12+07:00,44015,25,43,24.5,89
2024-10-24T18:08:35+07:00,44016,26,43,24.5,89
2024-10-24T18:08:58+07:00,44017,26,41,24.5,89
2024-10-24T18:09:21+07:00,44018,26,41,24.5,89
2024-10-24T18:09:43+07:00,44019,25,43,24.5,89
2024-10-24T18:10:06+07:00,44020,25,42,24.5,89
2024-10-24T18:10:29+07:00,44021,27,42,24.5,89
2024-10-24T18:10:51+07:00,44022,26,42,24.5,89
2024-10-24T18:11:14+07:00,44023,27,45,24.5,89
2024-10-24T18:11:37+07:00,44024,26,44,24.5,89
2024-10-24T18:11:59+07:00,44025,26,43,24.5,90
2024-10-24T18:12:22+07:00,44026,25,43,24.5,90
2024-10-24T18:12:45+07:00,44027,26,43,24.5,90
2024-10-24T18:13:08+07:00,44028,26,42,24.5,90
2024-10-24T18:13:31+07:00,44029,26,42,24.5,90
2024-10-24T18:13:54+07:00,44030,25,42,24.5,90
2024-10-24T18:14:17+07:00,44031,26,41,24.5,89
2024-10-24T18:14:39+07:00,44032,26,41,24.5,89
2024-10-24T18:15:02+07:00,44033,25,42,24.5,89
2024-10-24T18:15:25+07:00,44034,26,42,24.5,89
2024-10-24T18:15:47+07:00,44035,26,41,24.5,89
2024-10-24T18:16:10+07:00,44036,26,43,24.5,89
2024-10-24T18:16:33+07:00,44037,27,42,24.5,89
2024-10-24T18:16:55+07:00,44038,27,42,24.5,89
2024-10-24T18:17:18+07:00,44039,26,43,24.5,89
2024-10-24T18:17:41+07:00,44040,25,42,24.5,89
2024-10-24T18:18:03+07:00,44041,25,41,24.5,89
2024-10-24T18:18:26+07:00,44042,25,41,24.5,89
2024-10-24T18:18:49+07:00,44043,26,41,24.5,89
2024-10-24T18:19:11+07:00,44044,26,41,24.5,89
2024-10-24T18:19:34+07:00,44045,26,42,24.5,89
2024-10-24T18:19:58+07:00,44046,26,42,24.5,90
2024-10-24T18:20:20+07:00,44047,26,42,24.5,90
2024-10-24T18:20:43+07:00,44048,25,43,24.5,90
2024-10-24T18:21:06+07:00,44049,26,42,24.5,89
2024-10-24T18:21:28+07:00,44050,25,41,24.5,89
2024-10-24T18:21:51+07:00,44051,26,42,24.5,89
2024-10-24T18:22:14+07:00,44052,25,40,24.5,89
2024-10-24T18:22:37+07:00,44053,25,41,24.5,89
2024-10-24T18:22:59+07:00,44054,25,43,24.5,89
2024-10-24T18:23:22+07:00,44055,26,43,24.5,89
2024-10-24T18:23:46+07:00,44056,26,43,24.5,89
2024-10-24T18:24:08+07:00,44057,26,42,24.5,89
2024-10-24T18:24:31+07:00,44058,25,43,24.5,89
2024-10-24T18:24:54+07:00,44059,26,42,24.5,89
2024-10-24T18:25:17+07:00,44060,26,41,24.3,89
2024-10-24T18:25:39+07:00,44061,26,43,24.2,88
2024-10-24T18:26:02+07:00,44062,26,43,24.2,88
2024-10-24T18:26:26+07:00,44063,26,42,24.2,88
2024-10-24T18:26:48+07:00,44064,26,43,24.2,88
2024-10-24T18:27:10+07:00,44065,25,42,24.1,88
2024-10-24T18:27:33+07:00,44066,25,43,24.2,88
2024-10-24T18:27:56+07:00,44067,26,41,24.2,88
2024-10-24T18:28:19+07:00,44068,26,43,24.1,88
2024-10-24T18:28:42+07:00,44069,25,42,24.1,88
2024-10-24T18:29:05+07:00,44070,26,42,24.1,88
2024-10-24T18:29:28+07:00,44071,26,42,24.1,89
2024-10-24T18:29:51+07:00,44072,26,42,24.1,88
2024-10-24T18:30:14+07:00,44073,25,42,24.1,88
2024-10-24T18:30:37+07:00,44074,26,42,24.2,88
2024-10-24T18:30:59+07:00,44075,26,42,24.2,88
2024-10-24T18:31:22+07:00,44076,25,43,24.1,88
2024-10-24T18:31:45+07:00,44077,26,42,24.1,88
2024-10-24T18:32:08+07:00,44078,25,43,24.1,88
2024-10-24T18:32:30+07:00,44079,25,42,24.1,88
2024-10-24T18:32:53+07:00,44080,25,41,24.2,88
2024-10-24T18:33:16+07:00,44081,26,42,24.1,89
2024-10-24T18:33:39+07:00,44082,25,42,24.2,89
2024-10-24T18:34:02+07:00,44083,26,41,24.1,88
2024-10-24T18:34:25+07:00,44084,26,43,24.1,88
2024-10-24T18:34:48+07:00,44085,26,41,24.1,87
2024-10-24T18:35:11+07:00,44086,25,44,24.1,87
2024-10-24T18:35:33+07:00,44087,26,43,24.2,88
2024-10-24T18:35:56+07:00,44088,26,41,24.1,89
2024-10-24T18:36:18+07:00,44089,25,43,24.1,89
2024-10-24T18:36:41+07:00,44090,27,40,24.1,89
2024-10-24T18:37:04+07:00,44091,26,41,24.1,89
2024-10-24T18:37:27+07:00,44092,26,42,24.1,89
2024-10-24T18:37:50+07:00,44093,26,42,24.1,90
2024-10-24T18:38:13+07:00,44094,26,42,24.1,90
2024-10-24T18:38:35+07:00,44095,25,42,24.1,91
2024-10-24T18:38:58+07:00,44096,26,43,24.1,91
2024-10-24T18:39:21+07:00,44097,26,43,24.1,91
2024-10-24T18:39:44+07:00,44098,25,41,24.1,91
2024-10-24T18:40:08+07:00,44099,26,41,24.1,92
2024-10-24T18:40:31+07:00,44100,25,42,24.1,92
2024-10-24T18:40:54+07:00,44101,25,42,24.1,92
2024-10-24T18:41:17+07:00,44102,25,42,24.1,92
2024-10-24T18:41:40+07:00,44103,26,42,24.1,92
2024-10-24T18:42:03+07:00,44104,25,42,24.1,93
2024-10-24T18:42:25+07:00,44105,26,42,24.1,93
2024-10-24T18:42:48+07:00,44106,25,41,24.1,93
2024-10-24T18:43:11+07:00,44107,25,42,24.1,93
2024-10-24T18:43:34+07:00,44108,26,44,24.1,92
2024-10-24T18:43:57+07:00,44109,26,41,24.1,92
2024-10-24T18:44:19+07:00,44110,25,43,24.1,92
2024-10-24T18:44:41+07:00,44111,25,41,24.1,92
2024-10-24T18:45:04+07:00,44112,26,41,24.1,93
2024-10-24T18:45:27+07:00,44113,26,43,24.1,93
2024-10-24T18:45:49+07:00,44114,26,44,24.1,93
2024-10-24T18:46:12+07:00,44115,25,44,24.1,93
2024-10-24T18:46:35+07:00,44116,26,42,24.1,92
2024-10-24T18:46:58+07:00,44117,25,41,24.1,93
2024-10-24T18:47:20+07:00,44118,26,43,24.1,93
2024-10-24T18:47:43+07:00,44119,26,41,24.1,93
2024-10-24T18:48:07+07:00,44120,26,41,24.1,92
2024-10-24T18:48:29+07:00,44121,25,41,24.1,92
2024-10-24T18:48:52+07:00,44122,26,43,24.1,91
2024-10-24T18:49:15+07:00,44123,26,41,24.1,91
2024-10-24T18:49:37+07:00,44124,26,42,24.1,92
2024-10-24T18:50:00+07:00,44125,26,43,24.1,92
2024-10-24T18:50:22+07:00,44126,26,42,24.1,92
2024-10-24T18:50:46+07:00,44127,26,42,24.1,92
2024-10-24T18:51:08+07:00,44128,26,42,24.1,93
2024-10-24T18:51:31+07:00,44129,27,42,24.1,92
2024-10-24T18:51:54+07:00,44130,25,42,24.1,90
2024-10-24T18:52:18+07:00,44131,25,41,24.1,91
2024-10-24T18:52:41+07:00,44132,26,41,24.1,91
2024-10-24T18:53:04+07:00,44133,25,42,24.1,91
2024-10-24T18:53:27+07:00,44134,25,41,24.1,91
2024-10-24T18:53:50+07:00,44135,26,42,24.1,92
2024-10-24T18:54:12+07:00,44136,25,41,24.1,92
2024-10-24T18:54:35+07:00,44137,25,40,24.1,92
2024-10-24T18:54:58+07:00,44138,25,41,24.1,91
2024-10-24T18:55:21+07:00,44139,25,42,24.1,91
2024-10-24T18:55:44+07:00,44140,25,43,24.1,92
2024-10-24T18:56:07+07:00,44141,25,41,24.1,91
2024-10-24T18:56:30+07:00,44142,25,40,24.1,90
2024-10-24T18:56:53+07:00,44143,25,43,24.1,89
2024-10-24T18:57:15+07:00,44144,26,43,24.1,89
2024-10-24T18:57:38+07:00,44145,25,42,24.1,88
2024-10-24T18:58:02+07:00,44146,26,42,24.1,88
2024-10-24T18:58:25+07:00,44147,26,41,24.1,88
2024-10-24T18:58:47+07:00,44148,25,41,24.1,88
2024-10-24T18:59:10+07:00,44149,25,41,24.1,88
2024-10-24T18:59:32+07:00,44150,26,42,24.1,89
2024-10-24T18:59:55+07:00,44151,26,43,24.1,89
2024-10-24T19:00:18+07:00,44152,26,41,24.1,90
2024-10-24T19:00:40+07:00,44153,26,41,24.1,90
2024-10-24T19:01:03+07:00,44154,26,41,24.1,91
2024-10-24T19:01:26+07:00,44155,25,42,24.1,91
2024-10-24T19:01:48+07:00,44156,25,41,24.1,92
2024-10-24T19:02:11+07:00,44157,25,41,24.1,92
2024-10-24T19:02:34+07:00,44158,27,42,24.1,91
2024-10-24T19:02:57+07:00,44159,26,41,24.1,90
2024-10-24T19:03:20+07:00,44160,27,41,24.1,89
2024-10-24T19:03:43+07:00,44161,25,41,24.1,89
2024-10-24T19:04:06+07:00,44162,26,42,24.1,89
2024-10-24T19:04:29+07:00,44163,26,42,24.1,88
2024-10-24T19:04:52+07:00,44164,26,42,24.1,88
2024-10-24T19:05:14+07:00,44165,25,42,24.1,89
2024-10-24T19:05:37+07:00,44166,25,41,24.1,89
2024-10-24T19:06:00+07:00,44167,25,41,24.1,89
2024-10-24T19:06:22+07:00,44168,25,41,24.1,89
2024-10-24T19:06:45+07:00,44169,25,42,24.1,90
2024-10-24T19:07:08+07:00,44170,26,40,24.1,89
2024-10-24T19:07:31+07:00,44171,25,41,24.1,88
2024-10-24T19:07:54+07:00,44172,26,43,24.1,88
2024-10-24T19:08:17+07:00,44173,26,42,24.1,88
2024-10-24T19:08:40+07:00,44174,26,43,24.1,89
2024-10-24T19:09:02+07:00,44175,25,42,24.1,88
2024-10-24T19:09:25+07:00,44176,26,42,24.1,87
2024-10-24T19:09:47+07:00,44177,26,41,24.1,86
2024-10-24T19:10:10+07:00,44178,26,42,24.1,87
2024-10-24T19:10:33+07:00,44179,26,42,24.1,88
2024-10-24T19:10:55+07:00,44180,25,41,24.1,89
2024-10-24T19:11:19+07:00,44181,26,41,24.1,89
2024-10-24T19:11:41+07:00,44182,25,42,24.1,89
2024-10-24T19:12:04+07:00,44183,25,41,24.1,90
2024-10-24T19:12:27+07:00,44184,25,41,24.1,90
2024-10-24T19:12:51+07:00,44185,26,41,24.1,90
2024-10-24T19:13:14+07:00,44186,25,41,24.1,89
2024-10-24T19:13:37+07:00,44187,27,41,24.1,88
2024-10-24T19:13:59+07:00,44188,25,42,24.1,88
2024-10-24T19:14:22+07:00,44189,26,40,24.1,88
2024-10-24T19:14:44+07:00,44190,26,42,24.1,87
2024-10-24T19:15:06+07:00,44191,26,41,24.1,86
2024-10-24T19:15:29+07:00,44192,25,40,24.1,86
2024-10-24T19:15:52+07:00,44193,25,42,24.1,86
2024-10-24T19:16:14+07:00,44194,26,41,24.1,86
2024-10-24T19:16:37+07:00,44195,25,41,24.1,85
2024-10-24T19:17:00+07:00,44196,25,43,24.1,85
2024-10-24T19:17:23+07:00,44197,26,41,24.1,85
2024-10-24T19:17:45+07:00,44198,24,42,24.1,84
2024-10-24T19:18:09+07:00,44199,26,42,24.1,84
2024-10-24T19:18:32+07:00,44200,26,43,24.1,84
2024-10-24T19:18:54+07:00,44201,26,42,24.1,85
2024-10-24T19:19:18+07:00,44202,25,42,24.1,85
2024-10-24T19:19:41+07:00,44203,25,43,24.1,85
2024-10-24T19:20:04+07:00,44204,25,43,24.1,86
2024-10-24T19:20:27+07:00,44205,26,42,24.1,86
2024-10-24T19:20:50+07:00,44206,25,43,24.1,87
2024-10-24T19:21:12+07:00,44207,25,42,24.1,86
2024-10-24T19:21:35+07:00,44208,25,42,24.1,86
2024-10-24T19:21:58+07:00,44209,25,42,24.1,87
2024-10-24T19:22:20+07:00,44210,25,41,24.1,86
2024-10-24T19:22:43+07:00,44211,26,41,24.1,86
2024-10-24T19:23:08+07:00,44212,25,41,24.1,88
2024-10-24T19:23:31+07:00,44213,25,41,24.1,88
2024-10-24T19:23:54+07:00,44214,26,40,24.1,88
2024-10-24T19:24:17+07:00,44215,25,41,24.1,86
2024-10-24T19:24:41+07:00,44216,25,42,24.1,85
2024-10-24T19:25:04+07:00,44217,24,42,24.1,85
2024-10-24T19:25:27+07:00,44218,26,43,24.1,84
2024-10-24T19:25:51+07:00,44219,26,42,24.1,84
2024-10-24T19:26:13+07:00,44220,25,41,24.1,84
